FLIGHT_COUNT,SUM_YR_1,LAST_TO_END
20,6869.0,39
26,12572.0,12
34,11274.0,1
35,22013.0,24
11,9628.0,38
14,9590.0,22
35,15530.0,4
23,11283.0,34
29,3358.0,34
29,14848.0,2
40,17213.0,18
28,14539.0,25
28,21677.0,4
38,1920.0,4
30,3522.0,9
40,8225.0,6
23,7647.0,116
35,18911.0,4
23,28540.0,449
31,13841.0,27
33,21839.0,42
48,14574.0,11
37,17412.0,31
37,3620.0,20
12,16594.0,14
29,11166.0,2
35,8489.0,11
49,11592.0,3
21,4766.0,3
39,17117.0,44
24,4782.0,17
28,10691.0,147
27,4554.0,7
24,8928.0,37
25,10335.0,18
40,12717.0,5
35,8264.0,21
35,14559.0,2
20,15079.0,88
29,17256.0,79
33,14758.0,5
37,18621.0,172
25,18948.0,33
16,14298.0,265
24,11830.0,103
26,15568.0,69
34,0.0,12
41,16245.0,23
22,7092.0,13
36,6481.0,22
12,18764.0,154
17,14497.0,17
35,8653.0,10
23,8610.0,90
14,10083.0,18
25,17829.0,63
32,8586.0,12
31,20117.0,35
28,7053.0,23
19,19825.0,110
33,14376.0,12
36,11518.0,4
39,20683.0,9
25,11806.0,61
17,12102.0,75
33,20608.0,63
37,11351.0,57
11,10181.0,140
26,5172.0,61
27,22289.0,110
29,17595.0,3
32,17514.0,36
5,9600.0,567
33,17145.0,3
27,6686.0,2
42,18703.0,24
30,12428.0,18
53,5796.0,1
22,14638.0,2
32,16550.0,43
27,9876.0,14
31,2920.0,143
29,10882.0,12
11,56459.0,75
17,7471.0,5
45,7136.0,7
31,15374.0,30
16,5855.0,2
32,1280.0,99
24,8820.0,49
34,27294.0,118
34,16782.0,4
24,5815.0,4
23,11529.0,6
21,9925.0,20
6,0.0,142
21,11151.0,28
22,14960.0,100
3,11500.0,260
17,18520.0,6
4,5700.0,133
24,13301.0,52
21,10130.0,109
37,16749.0,27
16,13765.0,36
18,15480.0,7
24,18819.0,7
16,11651.0,30
32,20091.0,13
25,14314.0,5
26,10847.0,94
46,6227.0,2
11,26503.0,660
39,0.0,164
13,17328.0,9
26,4682.0,102
37,14914.0,5
13,10396.0,120
22,8828.0,4
16,15391.0,186
35,9617.0,1
30,14565.0,127
58,13055.0,19
20,13010.0,66
19,14125.0,114
35,10498.0,86
54,17517.0,10
28,3975.0,32
20,13960.0,11
44,18921.0,11
5,8133.0,160
44,16182.0,15
41,13106.0,13
37,6160.0,15
36,16270.0,6
34,14569.0,127
28,18234.0,22
29,8263.0,69
28,3688.0,11
20,16849.0,89
39,14480.0,16
25,21371.0,13
36,13069.0,23
29,16769.0,97
40,11372.0,13
30,2972.0,4
33,6969.0,18
42,14308.0,14
20,16131.0,185
28,18970.0,1
13,23950.0,275
27,7535.0,8
23,13777.0,41
27,19117.0,26
32,4475.0,38
24,9291.0,57
41,10598.0,2
16,5635.0,104
25,15696.0,79
30,2098.0,2
43,14643.0,7
33,6974.0,6
16,11130.0,37
23,6292.0,1
19,4550.0,21
25,25152.0,285
4,0.0,137
19,8445.0,1
19,11006.0,2
49,12428.0,11
28,19790.0,99
22,24706.0,6
11,5971.0,3
9,6170.0,192
33,13104.0,12
16,11263.0,16
19,14372.0,118
70,23664.0,1
24,11462.0,6
26,15862.0,9
33,1821.0,5
7,11307.0,513
34,17474.0,22
43,14586.0,6
26,8084.0,30
29,12912.0,55
32,0.0,49
26,14309.0,1
28,18238.0,7
26,10375.0,68
24,12240.0,11
44,24342.0,103
23,10421.0,50
22,16281.0,98
34,14669.0,20
13,8100.0,123
14,8867.0,44
27,19334.0,39
43,14508.0,173
29,4335.0,12
37,20542.0,79
31,14356.0,16
6,17060.0,297
44,11497.0,7
29,9661.0,4
25,25497.0,81
31,4078.0,3
32,5555.0,3
36,5868.0,7
40,19143.0,27
41,15683.0,17
17,15842.0,34
23,17309.0,27
25,8348.0,277
35,10606.0,18
42,10647.0,10
30,10888.0,6
34,9075.0,5
53,17088.0,7
19,8654.0,30
19,24393.0,294
46,11162.0,4
40,26410.0,346
28,17858.0,113
19,11265.0,40
44,13574.0,6
20,15436.0,64
24,7561.0,22
15,4397.0,61
25,7063.0,4
40,20290.0,84
34,8143.0,3
34,8015.0,3
19,12578.0,2
45,9568.0,6
26,12080.0,103
26,15930.0,3
42,11428.0,16
45,10504.0,1
33,20857.0,90
29,30843.0,28
24,8445.0,67
38,16618.0,26
28,8879.0,126
40,20097.0,76
34,20057.0,33
31,14723.0,16
33,13544.0,115
17,16745.0,50
7,14616.0,73
35,20149.0,242
55,12556.0,25
27,19802.0,38
38,8968.0,10
34,12319.0,30
26,6205.0,44
20,14914.0,8
22,11700.0,7
19,6915.0,3
30,14962.0,73
28,0.0,17
33,15674.0,20
47,11769.0,3
25,10815.0,21
31,7289.0,14
26,17984.0,263
52,14665.0,9
22,14620.0,51
36,16175.0,3
22,3570.0,1
30,14951.0,6
12,7100.0,45
45,13078.0,12
27,8425.0,53
23,14524.0,108
21,12221.0,34
8,2650.0,64
27,16525.0,27
33,9280.0,7
28,8665.0,27
31,10074.0,16
16,18183.0,145
27,8576.0,28
14,664.0,28
35,5220.0,4
13,7114.0,160
29,26539.0,296
33,13915.0,12
32,19305.0,6
32,11535.0,10
20,14217.0,17
31,21867.0,33
39,11763.0,42
24,16210.0,64
37,21341.0,8
24,6668.0,14
16,13476.0,119
22,14909.0,31
28,11208.0,50
33,17077.0,137
31,10827.0,150
27,9349.0,18
24,7250.0,3
23,14915.0,115
32,10095.0,37
24,14398.0,1
33,14776.0,11
34,15447.0,19
21,6317.0,14
14,20238.0,177
25,4351.0,26
48,3486.0,2
23,13103.0,13
36,15649.0,1
31,17134.0,9
34,8505.0,1
26,1524.0,17
6,4180.0,49
27,10355.0,71
22,16575.0,85
29,20582.0,11
7,3200.0,34
35,6834.0,18
33,15431.0,13
20,13416.0,141
33,17213.0,44
7,11763.0,450
31,13715.0,25
27,19066.0,170
26,35486.0,372
14,2025.0,11
32,1088.0,12
33,7131.0,6
40,15194.0,31
9,0.0,6
25,10497.0,10
15,14251.0,1
16,14606.0,48
27,13052.0,26
23,21772.0,191
36,10275.0,33
19,8010.0,13
23,9403.0,6
7,11000.0,44
32,12738.0,173
10,6868.0,203
34,19258.0,154
21,948.0,17
35,19269.0,18
50,20380.0,6
26,20292.0,178
42,14393.0,13
21,18945.0,2
28,16384.0,69
17,9800.0,114
27,6392.0,4
26,26343.0,392
37,13331.0,167
37,11695.0,39
32,3730.0,1
42,18935.0,22
26,1360.0,2
27,13545.0,5
26,16939.0,18
28,15275.0,22
12,2210.0,71
5,3900.0,70
26,4788.0,3
31,12610.0,30
18,26545.0,337
53,14954.0,12
16,20215.0,59
35,3832.0,47
32,9754.0,32
31,14041.0,63
23,12870.0,15
27,17713.0,48
17,12750.0,22
19,6502.0,28
45,14001.0,8
27,7012.0,27
28,8771.0,39
25,10937.0,88
57,14475.0,5
38,5723.0,15
23,25039.0,11
6,8950.0,213
35,13853.0,42
13,21083.0,119
25,20251.0,110
8,27885.0,633
15,7747.0,47
26,10750.0,18
29,15017.0,14
60,21140.0,16
29,4014.0,24
30,8544.0,94
37,15783.0,32
20,8939.0,108
37,13837.0,5
22,24990.0,298
38,19224.0,9
12,6044.0,165
30,8397.0,38
8,14950.0,15
42,16313.0,2
31,21334.0,30
11,1089.0,10
31,16204.0,90
28,0.0,7
37,21432.0,124
32,13405.0,20
103,25984.0,2
19,0.0,16
21,12772.0,8
50,14085.0,1
11,7836.0,196
34,19230.0,8
38,13609.0,5
14,8628.0,33
30,3135.0,33
37,3500.0,15
39,3937.0,3
42,16781.0,36
34,4945.0,7
31,4241.0,2
27,9519.0,10
33,17215.0,133
34,11084.0,1
21,6638.0,3
27,11593.0,2
33,3106.0,27
41,20302.0,20
34,18904.0,183
34,13468.0,2
26,4376.0,12
25,19899.0,78
35,15201.0,13
31,22123.0,75
33,1773.0,4
31,14870.0,1
20,12748.0,73
16,7635.0,65
25,3897.0,11
14,10500.0,25
24,16757.0,53
6,10580.0,131
33,18172.0,17
19,6265.0,12
38,13291.0,39
14,16505.0,99
24,13200.0,30
71,19493.0,2
43,14486.0,16
20,11008.0,40
14,9409.0,44
24,26372.0,131
40,12663.0,49
28,11951.0,11
7,27458.0,89
54,10419.0,6
47,15776.0,72
51,12747.0,1
32,10739.0,4
23,5116.0,1
45,13205.0,2
12,9808.0,18
30,16181.0,1
38,4192.0,3
44,8657.0,1
25,19596.0,119
24,19909.0,49
42,11904.0,12
24,10895.0,9
25,5153.0,86
42,847.0,9
16,16471.0,25
31,10704.0,100
24,18138.0,69
13,20425.0,77
36,13397.0,5
15,9794.0,236
37,8906.0,17
5,4250.0,67
27,24472.0,134
21,5033.0,13
21,15757.0,75
30,14552.0,38
13,1477.0,47
32,14657.0,35
28,9069.0,32
43,26651.0,119
27,7975.0,19
24,7830.0,106
30,18394.0,141
23,3648.0,188
20,9082.0,56
28,9311.0,123
30,3897.0,25
18,2687.0,40
30,7756.0,1
22,12285.0,26
27,10795.0,13
26,18185.0,89
20,21460.0,2
28,7288.0,40
37,7408.0,4
42,7899.0,17
36,18698.0,3
9,63139.0,400
22,9242.0,85
17,11568.0,9
19,15715.0,141
12,2560.0,176
30,19940.0,142
41,23169.0,184
18,15980.0,162
22,8075.0,105
23,9384.0,2
33,14142.0,118
19,3618.0,27
25,13326.0,75
10,6628.0,61
30,6330.0,17
31,11960.0,4
25,16270.0,29
33,3990.0,11
50,9178.0,4
39,16121.0,21
30,0.0,11
25,11804.0,21
26,15201.0,84
27,7728.0,4
18,1923.0,21
18,4880.0,63
42,10118.0,14
13,5426.0,140
25,8590.0,80
27,15832.0,50
21,14919.0,8
38,15591.0,100
13,14112.0,8
19,12600.0,20
22,13200.0,108
29,8567.0,41
25,21058.0,25
28,16844.0,11
43,8354.0,4
42,10115.0,15
24,13056.0,28
29,9507.0,40
16,13623.0,3
12,22844.0,2
24,13850.0,29
21,13263.0,41
23,15809.0,188
45,15732.0,75
39,16207.0,1
18,19720.0,143
23,5023.0,24
4,0.0,96
26,1085.0,22
52,16387.0,4
23,8133.0,5
34,17869.0,31
32,6952.0,1
21,13520.0,163
23,4925.0,10
26,22218.0,74
22,13882.0,11
4,14400.0,444
22,19165.0,187
13,1934.0,18
24,2234.0,36
36,20658.0,20
37,13025.0,28
40,12600.0,1
45,3845.0,46
31,13538.0,33
27,11608.0,42
32,9198.0,13
50,18923.0,31
17,3428.0,12
32,13565.0,20
39,8038.0,7
54,22141.0,19
12,0.0,42
40,10320.0,4
33,4856.0,70
23,5843.0,65
30,17310.0,66
16,5918.0,43
34,6838.0,27
64,40947.0,79
30,11820.0,33
35,14472.0,11
27,15413.0,35
37,10559.0,27
43,17301.0,14
28,15472.0,11
33,6293.0,6
32,19040.0,143
16,29460.0,575
31,6678.0,125
17,0.0,5
50,13795.0,6
33,8398.0,24
30,25126.0,390
22,497.0,11
39,8336.0,32
32,14229.0,31
27,17823.0,29
39,20274.0,1
14,17447.0,11
17,17066.0,34
13,3290.0,30
37,10401.0,1
32,12599.0,14
24,11482.0,68
22,11750.0,8
31,4031.0,4
31,7060.0,8
27,19034.0,24
17,9597.0,7
37,8695.0,39
38,5533.0,1
28,8488.0,7
20,8742.0,60
29,8682.0,12
12,13025.0,179
23,11148.0,8
38,11463.0,96
42,11411.0,13
22,16561.0,99
21,12792.0,39
27,14633.0,15
28,14674.0,20
38,11156.0,13
13,21555.0,66
22,9088.0,28
19,13373.0,86
16,11140.0,1
24,11973.0,5
33,6680.0,28
35,10369.0,28
17,19160.0,166
24,7955.0,34
4,5350.0,105
26,13813.0,76
34,14202.0,79
27,3484.0,11
41,12379.0,74
18,16518.0,159
37,19142.0,27
20,6734.0,36
24,14899.0,89
28,8919.0,2
13,1562.0,18
28,18055.0,39
30,18547.0,3
18,8879.0,4
33,4776.0,2
24,19464.0,267
21,16848.0,4
12,11892.0,10
33,14808.0,12
23,5463.0,3
31,9984.0,14
26,12323.0,62
27,10726.0,70
30,21777.0,1
24,13674.0,5
37,3455.0,22
30,13646.0,13
23,10044.0,15
27,23725.0,177
22,7552.0,68
31,7632.0,9
32,5467.0,14
18,4446.0,60
22,11910.0,224
23,11455.0,16
37,11618.0,5
29,17729.0,8
22,8548.0,60
23,13213.0,45
34,20546.0,17
3,3520.0,175
33,9514.0,3
47,15112.0,24
15,13600.0,23
29,27167.0,257
14,19476.0,70
43,12014.0,13
34,0.0,44
28,12229.0,2
18,7642.0,21
20,12754.0,79
39,9091.0,123
25,10525.0,13
28,9579.0,13
46,17575.0,19
22,4989.0,34
23,16687.0,26
31,9746.0,10
22,9688.0,69
54,15677.0,30
38,14107.0,5
12,16842.0,149
26,14064.0,10
18,5295.0,104
21,11987.0,11
23,17479.0,147
23,16214.0,124
40,13623.0,5
33,10041.0,11
22,11913.0,96
30,11545.0,106
41,14211.0,116
46,8550.0,1
32,18936.0,56
27,16712.0,89
21,13980.0,10
15,0.0,4
18,8167.0,51
17,5911.0,132
32,3242.0,27
27,6606.0,19
24,640.0,72
40,10543.0,69
45,12259.0,14
15,6641.0,42
22,10128.0,1
23,13113.0,97
13,20853.0,216
17,14820.0,22
45,15894.0,5
5,5534.0,69
32,12683.0,6
34,20035.0,72
14,3422.0,86
33,13901.0,5
45,9779.0,5
20,5670.0,23
36,4927.0,18
34,19775.0,5
34,18870.0,14
21,10594.0,22
21,8373.0,5
24,13090.0,18
29,9694.0,14
28,17841.0,80
26,29376.0,7
24,0.0,6
42,8526.0,17
3,17550.0,396
29,8173.0,13
32,10568.0,7
52,3913.0,1
9,1687.0,38
36,15023.0,4
27,7897.0,1
32,13408.0,13
39,9358.0,32
12,23880.0,77
36,13188.0,14
18,0.0,16
9,24408.0,390
37,24633.0,58
14,16709.0,27
65,14731.0,8
30,7034.0,9
18,12450.0,23
46,15843.0,102
4,1900.0,221
20,12854.0,85
30,18146.0,17
23,8022.0,11
21,20645.0,122
28,7685.0,116
38,17753.0,3
9,4069.0,61
30,11543.0,81
22,4961.0,33
29,27250.0,375
28,16205.0,112
23,9730.0,8
31,9388.0,13
40,10956.0,20
38,7166.0,5
31,15200.0,26
44,13617.0,26
26,2304.0,1
20,6781.0,2
24,5023.0,59
21,2625.0,6
32,15726.0,177
24,23881.0,285
35,15090.0,1
39,8912.0,7
22,11668.0,20
25,1976.0,1
30,13051.0,168
22,10297.0,2
11,19440.0,374
42,16319.0,10
22,9895.0,33
21,7060.0,5
33,21645.0,18
28,8918.0,98
35,12636.0,31
14,11931.0,98
29,9886.0,5
41,3495.0,4
28,11327.0,5
3,3520.0,303
24,13073.0,30
19,14248.0,6
30,8001.0,11
20,13203.0,12
27,33220.0,63
11,21155.0,74
48,14486.0,18
30,15584.0,58
39,11754.0,8
23,15776.0,4
16,23674.0,171
34,14976.0,77
27,10866.0,40
34,10087.0,27
29,9967.0,33
27,700.0,9
35,18883.0,4
7,0.0,43
49,14261.0,32
48,15875.0,7
26,5615.0,4
13,10421.0,19
32,8318.0,4
27,15078.0,1
43,14000.0,69
26,11094.0,75
21,17593.0,91
37,11205.0,73
36,10329.0,12
34,6435.0,3
11,16557.0,91
12,11022.0,128
39,17736.0,6
10,7488.0,44
32,12568.0,2
18,14586.0,15
38,9170.0,67
14,15860.0,115
22,19038.0,19
19,10492.0,134
16,23660.0,178
24,14247.0,24
26,8398.0,19
27,3814.0,15
4,2900.0,245
26,21322.0,159
25,7096.0,141
28,15473.0,80
23,6000.0,103
30,15989.0,11
10,4200.0,117
21,7339.0,25
23,1400.0,7
15,9360.0,111
36,12149.0,11
23,11735.0,24
47,2658.0,8
15,19050.0,32
30,8953.0,6
8,19020.0,150
6,15866.0,480
31,15747.0,120
29,5945.0,18
43,15748.0,65
29,19662.0,7
34,18012.0,10
28,11411.0,7
16,6321.0,57
23,6697.0,58
18,9878.0,132
32,15599.0,39
19,8237.0,36
18,12954.0,48
23,10478.0,1
32,11429.0,6
28,12503.0,15
24,11300.0,17
81,14887.0,4
3,10300.0,450
43,14392.0,97
30,12665.0,30
24,25645.0,19
35,13322.0,9
31,18934.0,12
21,11383.0,19
26,11080.0,34
38,12866.0,3
20,13948.0,18
39,9246.0,6
29,8449.0,106
26,18711.0,94
23,25200.0,3
20,16886.0,13
26,15980.0,27
15,0.0,7
22,8138.0,5
35,1515.0,13
36,22236.0,15
37,13554.0,10
26,5474.0,6
38,7525.0,3
16,16460.0,38
10,1335.0,80
29,17204.0,5
31,9441.0,2
26,3110.0,18
27,1480.0,5
45,15807.0,10
28,2740.0,20
33,0.0,73
20,12727.0,17
30,840.0,3
29,10044.0,41
37,22187.0,26
26,16569.0,69
28,16260.0,29
31,11911.0,1
43,15294.0,112
10,9514.0,32
38,11537.0,11
37,21707.0,290
24,6356.0,30
35,6399.0,4
36,6451.0,22
20,17448.0,81
31,22441.0,105
14,0.0,42
29,8562.0,17
23,14551.0,7
62,19111.0,8
36,6333.0,26
13,0.0,17
21,10968.0,61
29,12641.0,13
18,4471.0,2
28,7319.0,5
15,15644.0,170
27,635.0,34
24,11058.0,29
20,5561.0,21
21,10449.0,119
38,17358.0,24
28,3552.0,25
16,19537.0,370
7,16181.0,352
24,8579.0,6
29,21192.0,28
25,10040.0,27
43,18916.0,86
43,12737.0,27
18,5360.0,37
18,7877.0,50
20,12740.0,1
44,2321.0,2
31,6374.0,8
33,17369.0,74
27,9000.0,74
29,1152.0,8
34,4881.0,34
32,4687.0,42
27,8254.0,11
23,17980.0,44
3,0.0,65
42,16368.0,6
21,16475.0,295
21,8142.0,45
19,19418.0,1
32,7752.0,10
20,16780.0,32
31,11768.0,31
29,12897.0,78
26,4952.0,1
26,10458.0,30
25,12869.0,34
28,876.0,3
5,3200.0,226
37,14683.0,21
42,15244.0,1
28,10162.0,30
19,10908.0,132
4,3200.0,151
16,23790.0,377
21,9100.0,3
38,6352.0,12
25,13859.0,210
31,13845.0,35
30,11740.0,168
43,12205.0,1
37,5986.0,1
25,15853.0,16
37,12498.0,2
42,12903.0,25
28,10031.0,89
41,16064.0,33
7,0.0,3
25,12231.0,6
3,3520.0,93
21,15594.0,33
26,13354.0,116
14,5876.0,80
24,11886.0,16
22,0.0,10
46,13260.0,9
17,7780.0,15
41,6543.0,26
7,3490.0,83
7,0.0,27
37,16295.0,40
13,7496.0,16
32,7489.0,21
26,20932.0,242
53,11594.0,12
23,12217.0,4
20,0.0,5
13,15055.0,105
29,19582.0,40
28,14017.0,22
28,1450.0,21
30,5685.0,8
20,15349.0,178
20,14959.0,202
21,2304.0,4
41,13443.0,91
30,7335.0,6
28,9537.0,4
34,11510.0,23
26,17437.0,34
39,8480.0,21
26,15194.0,11
6,8900.0,10
17,2734.0,116
36,10591.0,8
7,23406.0,384
14,8195.0,80
24,17168.0,13
36,13949.0,70
39,15350.0,9
32,8932.0,3
25,6373.0,14
33,8288.0,93
36,8772.0,1
26,8230.0,76
24,17382.0,106
22,9038.0,26
25,0.0,62
19,2892.0,2
21,24853.0,429
40,17777.0,3
24,18603.0,389
39,7671.0,1
14,6134.0,99
31,9400.0,99
27,14626.0,100
35,14011.0,70
29,7178.0,19
30,9948.0,6
33,16391.0,4
32,10691.0,74
44,14802.0,17
23,6772.0,72
38,11362.0,4
14,17566.0,117
33,525.0,21
19,4872.0,4
15,13924.0,118
15,11261.0,15
33,8640.0,10
18,7548.0,10
17,0.0,105
27,16649.0,106
22,7956.0,9
37,15040.0,20
29,10684.0,15
21,5783.0,6
20,9529.0,55
16,18165.0,26
30,20427.0,15
33,21016.0,34
13,8093.0,105
24,8225.0,5
26,14171.0,122
19,12171.0,125
26,16349.0,17
23,7248.0,3
29,10655.0,127
25,2640.0,29
26,14771.0,25
31,8012.0,106
32,6467.0,15
7,9400.0,231
19,1360.0,1
33,15560.0,32
31,10710.0,8
13,10540.0,237
27,17941.0,168
31,19090.0,41
20,8959.0,56
40,5235.0,98
28,11617.0,5
22,13306.0,65
14,2049.0,17
31,9861.0,26
40,17773.0,41
11,11970.0,12
24,11472.0,26
37,21574.0,24
23,8608.0,12
29,10518.0,53
34,11205.0,9
23,11099.0,1
42,16716.0,43
12,11693.0,9
29,8321.0,3
16,20538.0,5
10,32853.0,144
27,14209.0,25
35,12247.0,92
22,8569.0,28
20,6297.0,15
29,8500.0,31
11,9132.0,23
22,4438.0,29
25,5932.0,12
29,9950.0,116
11,19310.0,348
20,11222.0,57
47,10545.0,10
23,4217.0,62
30,15628.0,75
33,16497.0,42
34,13643.0,13
27,4792.0,43
25,715.0,11
24,12298.0,29
26,5865.0,14
25,14107.0,27
36,10020.0,10
27,12776.0,6
23,16029.0,24
22,10877.0,184
22,8591.0,8
42,13786.0,92
36,12174.0,18
33,7021.0,2
42,10173.0,21
17,16873.0,5
33,9662.0,6
34,9272.0,2
35,14827.0,125
25,4738.0,2
22,5120.0,7
47,9996.0,20
28,15831.0,107
32,3621.0,11
21,18525.0,2
31,10012.0,105
37,10445.0,18
41,14012.0,20
24,13230.0,6
38,13518.0,12
21,6838.0,165
25,13756.0,145
18,9860.0,58
20,5261.0,46
15,4695.0,45
28,9352.0,12
19,0.0,12
24,18916.0,8
22,10696.0,14
26,8523.0,6
11,13678.0,66
56,12233.0,16
34,7737.0,1
37,15716.0,13
6,13295.0,15
44,12835.0,65
9,16201.0,101
16,8497.0,27
31,0.0,16
21,15148.0,11
26,16903.0,1
21,11815.0,36
11,0.0,5
24,6295.0,70
14,9047.0,157
21,10386.0,106
33,16020.0,39
19,6541.0,23
26,15822.0,6
14,7380.0,120
44,14123.0,6
32,14979.0,25
26,10331.0,7
21,8846.0,41
32,11794.0,12
5,3900.0,346
25,21841.0,113
13,5738.0,26
22,20792.0,206
6,10676.0,233
26,11266.0,2
36,27573.0,423
25,7480.0,4
5,14864.0,674
29,890.0,1
17,3500.0,9
23,12857.0,121
42,18581.0,25
24,11764.0,19
24,37000.0,142
21,5123.0,32
17,15740.0,195
28,10406.0,16
14,11818.0,29
10,7310.0,85
41,9124.0,1
10,9760.0,97
27,18173.0,26
43,10056.0,14
28,15404.0,9
31,12876.0,11
20,6282.0,7
42,14540.0,29
24,10027.0,23
21,5228.0,57
45,16696.0,74
26,8980.0,1
26,13792.0,20
28,9376.0,107
33,10169.0,19
23,15330.0,215
28,6403.0,3
31,13634.0,60
22,9940.0,1
31,12224.0,36
24,13860.0,11
10,7590.0,5
21,5080.0,49
8,11809.0,135
32,8820.0,3
23,16219.0,23
12,11956.0,23
17,7230.0,39
35,9265.0,3
28,13049.0,35
26,16680.0,14
17,12833.0,14
22,10765.0,110
14,2005.0,15
6,36467.0,76
24,12500.0,36
21,20305.0,118
50,8093.0,5
25,13089.0,105
41,20783.0,9
14,16082.0,95
23,3150.0,20
23,20821.0,44
39,12686.0,24
29,15911.0,14
23,13396.0,120
16,15830.0,49
22,8936.0,8
23,11271.0,36
19,10862.0,3
18,12286.0,77
14,17605.0,150
31,8897.0,5
26,12408.0,4
4,4950.0,133
20,850.0,130
16,10523.0,183
33,8675.0,2
19,21956.0,345
32,13115.0,10
21,28095.0,128
22,10909.0,20
16,14160.0,44
27,4753.0,10
27,3478.0,4
37,14729.0,30
29,7920.0,70
20,11690.0,124
39,9274.0,4
17,10850.0,27
21,14141.0,9
23,12047.0,27
29,11820.0,12
23,13261.0,35
41,14450.0,53
24,11165.0,51
13,7800.0,4
35,15694.0,33
18,0.0,18
30,12516.0,15
23,1723.0,6
33,13188.0,12
33,16140.0,2
20,12719.0,98
15,6205.0,60
32,4958.0,132
28,36431.0,75
18,8040.0,2
28,16381.0,181
38,20890.0,75
24,0.0,44
27,7967.0,9
21,9228.0,70
39,8360.0,9
28,11999.0,69
3,0.0,67
15,3643.0,33
34,12206.0,7
14,11535.0,85
15,12699.0,24
23,6646.0,83
3,9620.0,471
3,9600.0,380
10,18234.0,52
28,10671.0,70
29,14972.0,23
18,6590.0,22
40,14490.0,5
19,6394.0,48
29,14201.0,108
21,9443.0,53
22,10878.0,14
29,21418.0,305
32,8038.0,86
30,5448.0,6
23,20197.0,428
19,8453.0,26
5,7000.0,47
19,16680.0,58
28,16491.0,31
30,16880.0,17
20,9863.0,8
18,11370.0,132
39,9260.0,7
23,7693.0,28
29,15056.0,212
14,11379.0,113
32,19742.0,156
11,2639.0,17
23,8511.0,17
31,14768.0,6
4,6250.0,60
31,10730.0,61
33,18181.0,48
36,3672.0,11
8,26430.0,28
23,6088.0,58
28,10370.0,22
19,6041.0,65
23,14612.0,106
32,15835.0,3
17,8058.0,8
29,5740.0,4
35,10875.0,28
27,9095.0,14
20,12480.0,32
13,5116.0,92
32,12253.0,126
26,12130.0,79
15,12261.0,205
23,22979.0,316
27,6224.0,29
26,8920.0,106
38,10370.0,6
30,8510.0,25
28,6893.0,2
19,16152.0,127
57,14017.0,12
9,2610.0,73
18,8911.0,98
18,6424.0,17
15,7999.0,242
34,8244.0,21
14,10300.0,68
24,11770.0,16
22,16767.0,124
17,12268.0,59
21,8571.0,79
20,17149.0,5
26,7745.0,5
13,24291.0,117
22,20210.0,68
24,15174.0,222
33,5320.0,32
20,11575.0,11
19,15080.0,24
29,4697.0,21
31,14032.0,6
43,12669.0,13
25,8258.0,15
22,9565.0,44
23,3465.0,89
29,14573.0,60
31,9516.0,5
18,5481.0,32
28,5352.0,41
38,7115.0,1
29,6095.0,18
39,6105.0,32
25,14589.0,94
22,2657.0,51
39,14431.0,96
27,17435.0,74
12,15953.0,58
29,14204.0,2
23,4997.0,188
23,0.0,34
20,19659.0,202
9,4845.0,34
24,15585.0,27
17,12648.0,310
14,17947.0,240
24,12442.0,116
22,6070.0,1
35,14100.0,46
6,12710.0,419
21,3477.0,64
29,18420.0,8
18,15171.0,119
35,8169.0,100
23,10976.0,200
86,20470.0,1
30,10505.0,96
20,10800.0,84
38,10973.0,18
32,11546.0,11
16,10020.0,32
31,16497.0,3
32,15669.0,89
9,3405.0,13
20,11367.0,114
13,6644.0,27
30,8561.0,1
14,8859.0,151
38,13403.0,22
28,1400.0,19
17,11104.0,25
30,7300.0,62
30,9015.0,32
31,2286.0,12
26,11404.0,20
21,12049.0,68
27,7611.0,13
23,16443.0,2
29,15749.0,116
22,0.0,66
31,16748.0,82
22,13464.0,10
19,9359.0,5
16,10019.0,103
24,19375.0,83
24,8864.0,30
29,11541.0,166
21,2040.0,25
35,13816.0,32
37,10788.0,2
37,10660.0,7
18,12842.0,44
24,0.0,16
36,14316.0,14
16,3449.0,35
24,6144.0,47
28,9649.0,16
25,8178.0,36
24,5456.0,30
35,11255.0,4
18,11671.0,14
25,14148.0,27
21,7869.0,3
19,4080.0,40
29,11345.0,44
18,14475.0,124
21,13061.0,72
20,14612.0,56
21,20300.0,16
22,14153.0,32
16,9243.0,123
5,2900.0,44
25,15659.0,64
16,8619.0,11
29,11543.0,12
26,7509.0,80
13,17515.0,392
60,21964.0,72
28,10066.0,32
21,1525.0,117
27,9064.0,5
20,7994.0,8
18,15603.0,82
24,11185.0,30
26,9689.0,36
48,7702.0,52
38,15472.0,29
4,4880.0,24
33,5526.0,2
29,14396.0,1
18,10763.0,89
30,4838.0,14
40,10060.0,1
29,16779.0,210
25,8223.0,68
32,9764.0,4
10,3990.0,74
14,18019.0,70
27,10950.0,25
30,11918.0,18
11,25463.0,371
27,6377.0,11
30,9082.0,102
17,10485.0,44
10,15736.0,179
10,4919.0,251
18,10012.0,7
20,8225.0,18
19,4338.0,9
21,8512.0,5
38,14661.0,5
17,2560.0,28
22,10495.0,191
15,9450.0,74
25,14885.0,72
36,4449.0,19
17,9601.0,31
50,10650.0,33
24,14682.0,37
29,3696.0,15
20,8338.0,30
22,13612.0,127
21,4450.0,5
21,17367.0,58
8,2760.0,111
20,9283.0,25
29,0.0,20
21,1810.0,13
24,24638.0,467
26,9825.0,29
18,7817.0,4
